gse,gsm,stage,is.normal,disease,treatment,maternal.age,developmental.day,cell.line,srr.count,srr.mean.avgspotlen,srr.total.bytes,srr.total.bases,srr.total.avgreadcount
GSE100118,GSM2672037,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,,1,202,683415232,1714141296,8485848
GSE100118,GSM2672038,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,,1,202,1120882601,2733219176,13530788
GSE100118,GSM2672039,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,,1,202,1054041058,2555603808,12651504
GSE100118,GSM2672040,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,,1,202,1227884659,2986039952,14782376
GSE100118,GSM2672041,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,,1,202,1175781900,2865420500,14185250
GSE100118,GSM2672042,blastocyst,FALSE,,Cas9 Injected control 2;Single cell,30 on average,6-7 days post fertilisation,,1,202,948722050,2322835774,11499187
GSE100118,GSM2672043,blastocyst,FALSE,,Cas9 Injected control 5;Single cell,30 on average,6-7 days post fertilisation,,1,202,59133929,182690820,904410
GSE100118,GSM2672044,blastocyst,FALSE,,Cas9 Injected control 5;Single cell,30 on average,6-7 days post fertilisation,,1,202,103319,62216,308
GSE100118,GSM2672045,blastocyst,FALSE,,Cas9 Injected control 5;Single cell,30 on average,6-7 days post fertilisation,,1,202,143716,154530,765
GSE100118,GSM2672046,blastocyst,FALSE,,Cas9 Injected control 7;Single cell,30 on average,6-7 days post fertilisation,,1,202,989815570,3043352604,15066102
GSE100118,GSM2672047,blastocyst,FALSE,,Cas9 Injected control 7;Single cell,30 on average,6-7 days post fertilisation,,1,202,981641369,3037516016,15037208
GSE100118,GSM2672048,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1734546560,4304352552,21308676
GSE100118,GSM2672049,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,969322432,3028066254,14990427
GSE100118,GSM2672050,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,518665025,1603440448,7937824
GSE100118,GSM2672051,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,878142428,2705725764,13394682
GSE100118,GSM2672052,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,980845901,3006695866,14884633
GSE100118,GSM2672053,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,942008385,2346712376,11617388
GSE100118,GSM2672054,blastocyst,FALSE,,Cas9 Injected control 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,932693431,2604453064,12893332
GSE100118,GSM2672055,blastocyst,FALSE,,Cas9 Injected control 5;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1070440386,3290467486,16289443
GSE100118,GSM2672056,blastocyst,FALSE,,Cas9 Injected control 5;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1105635162,3068125682,15188741
GSE100118,GSM2672057,blastocyst,FALSE,,Cas9 Injected control 7;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1372653759,3326536000,16468000
GSE100118,GSM2672058,blastocyst,FALSE,,Cas9 Injected control 7;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1155191831,3177911066,15732233
GSE100118,GSM2672059,blastocyst,FALSE,,Cas9 Injected control 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1022264117,3125177754,15471177
GSE100118,GSM2672060,blastocyst,FALSE,,Cas9 Injected control 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1103421167,2678363248,13259224
GSE100118,GSM2672061,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1345313263,3692610904,18280252
GSE100118,GSM2672062,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1085844892,3368662090,16676545
GSE100118,GSM2672063,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1490661445,3625529330,17948165
GSE100118,GSM2672064,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1200715000,2901859078,14365639
GSE100118,GSM2672065,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1457161971,3546553996,17557198
GSE100118,GSM2672066,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1426389642,3980539078,19705639
GSE100118,GSM2672067,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,881341228,2144884076,10618238
GSE100118,GSM2672068,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1168681350,3225723052,15968926
GSE100118,GSM2672069,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1315185843,3597623636,17810018
GSE100118,GSM2672070,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1328765189,4009131774,19847187
GSE100118,GSM2672071,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1605965,3534394,17497
GSE100118,GSM2672072,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1098826003,2678891276,13261838
GSE100118,GSM2672073,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1271601258,3483661094,17245847
GSE100118,GSM2672074,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,1259337815,3486481216,17259808
GSE100118,GSM2672075,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,729995104,2017177050,9986025
GSE100118,GSM2672076,blastocyst,FALSE,,CRISPR 12;Single cell,30 on average,6-7 days post fertilisation,,1,202,969932476,2376039948,11762574
GSE100118,GSM2672077,blastocyst,FALSE,,CRISPR 12;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1263911084,3485577468,17255334
GSE100118,GSM2672078,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1275341840,3762762878,18627539
GSE100118,GSM2672079,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1012313021,3057135064,15134332
GSE100118,GSM2672080,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1217805361,3616241370,17902185
GSE100118,GSM2672081,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,554113680,1658083670,8208335
GSE100118,GSM2672082,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1076135867,2606195516,12901958
GSE100118,GSM2672083,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,937247002,2282426280,11299140
GSE100118,GSM2672084,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1001124691,2434504000,12052000
GSE100118,GSM2672085,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1111070739,2684564850,13289925
GSE100118,GSM2672086,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1262209066,3698138230,18307615
GSE100118,GSM2672087,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1141801505,2688920576,13311488
GSE100118,GSM2672088,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1205656141,3622619520,17933760
GSE100118,GSM2672089,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1374938028,4091772196,20256298
GSE100118,GSM2672090,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1043743478,2537286448,12560824
GSE100118,GSM2672091,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,979458236,2939463398,14551799
GSE100118,GSM2672092,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1201696967,2985468292,14779546
GSE100118,GSM2672093,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1114527753,3330678010,16488505
GSE100118,GSM2672094,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,1200408072,3598756250,17815625
GSE100118,GSM2672095,blastocyst,FALSE,,CRISPR 16;Single cell,30 on average,6-7 days post fertilisation,,1,202,978253902,2348818630,11627815
GSE100118,GSM2672096,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,,1,202,1058932258,2598192276,12862338
GSE100118,GSM2672097,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,,1,202,1525026276,3723385200,18432600
GSE100118,GSM2672098,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,,1,202,1015513874,2481249224,12283412
GSE100118,GSM2672099,blastocyst,FALSE,,CRISPR 24;Single cell,30 on average,6-7 days post fertilisation,,1,202,1011745697,2481771798,12285999
GSE100118,GSM2672100,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,832401675,2108691130,10439065
GSE100118,GSM2672101,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,981026545,3048721562,15092681
GSE100118,GSM2672102,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,13506940,40041450,198225
GSE100118,GSM2672103,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1105018485,3054697530,15122265
GSE100118,GSM2672104,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1248015855,3435309364,17006482
GSE100118,GSM2672105,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,6066711,16299380,80690
GSE100118,GSM2672106,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1039766284,2590504358,12824279
GSE100118,GSM2672107,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,946820254,2389087128,11827164
GSE100118,GSM2672108,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1289551660,3311091686,16391543
GSE100118,GSM2672109,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1057307233,2678443038,13259619
GSE100118,GSM2672110,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,893726593,2266070946,11218173
GSE100118,GSM2672111,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1027773238,2488631314,12319957
GSE100118,GSM2672112,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,723339486,1839291810,9105405
GSE100118,GSM2672113,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,11376670,34057402,168601
GSE100118,GSM2672114,blastocyst,FALSE,,CRISPR 8;Single cell,30 on average,6-7 days post fertilisation,,1,202,1084365015,3315534878,16413539
GSE100118,GSM2672115,blastocyst,FALSE,,CRISPR 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,354688,683972,3386
GSE100118,GSM2672116,blastocyst,FALSE,,CRISPR 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1633659936,4002562734,19814667
GSE100118,GSM2672117,blastocyst,FALSE,,CRISPR 8;Trophectoderm biopsy,30 on average,6-7 days post fertilisation,,1,202,1206284974,3008187434,14892017
GSE100118,GSM2672118,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,1001042509,2524222502,12496151
GSE100118,GSM2672119,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,190153,255732,1266
GSE100118,GSM2672120,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,1220688065,3069111038,15193619
GSE100118,GSM2672121,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,840834874,2123469046,10512223
GSE100118,GSM2672122,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,64204246,198976060,985030
GSE100118,GSM2672123,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,570187511,1760012062,8712931
GSE100118,GSM2672124,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,1392484353,3831340868,18967034
GSE100118,GSM2672125,blastocyst,FALSE,,CRISPR 9;Single cell,30 on average,6-7 days post fertilisation,,1,202,1659751240,4056568646,20082023
GSE49828,GSM1396537,post-implantation embryo,TRUE,,,,,,1,202,1658643522,2493489010,12344005
GSE49828,GSM1396538,post-implantation embryo,TRUE,,,,,,1,202,1559861794,2340260698,11585449
GSE49828,GSM1396539,post-implantation embryo,TRUE,,,,,,1,202,1570532565,2356499478,11665839
GSE64417,GSM1571055,hESC,TRUE,,,,,RUES2,1,200,585181823,800000000,4e+06
GSE64417,GSM1571056,hESC,TRUE,,,,,RUES2,1,200,582276319,800000000,4e+06
GSE64417,GSM1571057,hESC,TRUE,,,,,RUES2,1,200,587136651,800000000,4e+06
GSE64417,GSM1571058,hESC,TRUE,,,,,RUES2,1,200,574947043,800000000,4e+06
GSE64417,GSM1571059,hESC,TRUE,,,,,RUES2,1,200,581662398,800000000,4e+06
GSE64417,GSM1571060,hESC,TRUE,,,,,RUES2,1,200,582362039,800000000,4e+06
GSE64417,GSM1571061,hESC,TRUE,,,,,RUES2,1,200,207163447,290727400,1453637
GSE64417,GSM1571062,hESC,TRUE,,,,,RUES2,1,200,582414061,800000000,4e+06
GSE64417,GSM1571063,hESC,TRUE,,,,,RUES2,1,200,577534549,800000000,4e+06
GSE64417,GSM1571064,hESC,TRUE,,,,,RUES2,1,200,583475979,800000000,4e+06
GSE64417,GSM1571065,hESC,TRUE,,,,,RUES2,1,200,571109564,800000000,4e+06
GSE64417,GSM1571066,hESC,TRUE,,,,,RUES2,1,200,579029670,800000000,4e+06
GSE64417,GSM1571067,hESC,TRUE,,,,,RUES2,1,200,577845411,800000000,4e+06
GSE64417,GSM1571068,hESC,TRUE,,,,,RUES2,1,200,400354485,558390000,2791950
GSE64417,GSM1571069,hESC,TRUE,,,,,RUES2,1,200,586997450,800000000,4e+06
GSE64417,GSM1571070,hESC,TRUE,,,,,RUES2,1,200,582286811,800000000,4e+06
GSE64417,GSM1571071,hESC,TRUE,,,,,RUES2,1,200,587845564,800000000,4e+06
GSE64417,GSM1571072,hESC,TRUE,,,,,RUES2,1,200,576542731,800000000,4e+06
GSE64417,GSM1571073,hESC,TRUE,,,,,RUES2,1,200,583590657,800000000,4e+06
GSE64417,GSM1571074,hESC,TRUE,,,,,RUES2,1,200,582198337,800000000,4e+06
GSE64417,GSM1571075,hESC,TRUE,,,,,RUES2,1,200,368235586,509870000,2549350
GSE62772,GSM1694954,hESC,TRUE,,,,,H1,1,202,2863731443,4647389962,23006881
GSE62772,GSM1694955,hESC,TRUE,,,,,H9,1,202,3874483141,6214684934,30765767
GSE62772,GSM1694956,hESC,TRUE,,,,,HUES1,1,202,3274149008,5234942918,25915559
GSE62772,GSM1694957,hESC,TRUE,,,,,HUES3,1,202,2724631429,4503136308,22292754
GSE62772,GSM1694958,hESC,TRUE,,,,,HUES8,1,202,2701989219,4411197624,21837612
GSE62772,GSM1694959,hESC,TRUE,,,,,HUES9,1,202,2585215498,4249065152,21034976
GSE62772,GSM1694960,hESC,TRUE,,,,,HUES13,1,202,2244692213,3706284486,18347943
GSE62772,GSM1694961,hESC,TRUE,,,,,HUES28,1,202,2951053604,4815571728,23839464
GSE62772,GSM1694962,hESC,TRUE,,,,,HUES44,1,202,3286522913,5428157534,26872067
GSE62772,GSM1694963,hESC,TRUE,,,,,HUES45,1,202,3110987453,5006120752,24782776
GSE62772,GSM1694964,hESC,TRUE,,,,,HUES48,1,202,2961882184,4803927842,23781821
GSE62772,GSM1694965,hESC,TRUE,,,,,HUES49,1,202,4259540711,6769090498,33510349
GSE62772,GSM1694966,hESC,TRUE,,,,,HUES53,1,202,2381044719,3934606096,19478248
GSE62772,GSM1694967,hESC,TRUE,,,,,HUES62,1,202,2667540963,4336368946,21467173
GSE62772,GSM1694968,hESC,TRUE,,,,,HUES63,1,202,4508150666,7320326480,36239240
GSE62772,GSM1694969,hESC,TRUE,,,,,HUES64,1,202,3003388957,4899182154,24253377
GSE62772,GSM1694970,hESC,TRUE,,,,,HUES65,1,202,2360725946,3902842606,19321003
GSE62772,GSM1694971,hESC,TRUE,,,,,HUES66,1,202,2377603034,3864313732,19130266
GSE126488,GSM3602450,hESC,TRUE,,AI,,,H1,1,202,968329077,2451930944,12138272
GSE126488,GSM3602451,hESC,TRUE,,AI,,,H1,1,202,723214817,1825814168,9038684
GSE126488,GSM3602452,hESC,TRUE,,AI,,,H1,1,202,874448830,2219037468,10985334
GSE126488,GSM3602453,hESC,TRUE,,AI,,,H1,1,202,959611314,2418675482,11973641
GSE126488,GSM3602454,hESC,TRUE,,AI,,,H9,1,202,891786930,2245079308,11114254
GSE126488,GSM3602455,hESC,TRUE,,AI,,,H9,1,202,1077359861,2692913914,13331257
GSE126488,GSM3602456,hESC,TRUE,,AI,,,H9,1,202,1122506807,2825966668,13989934
GSE126488,GSM3602457,hESC,TRUE,,AI,,,H9,1,202,940144024,2355800760,11662380
GSE126488,GSM3602458,hESC,TRUE,,AI,,,customized: CH1,1,202,1044323403,2639716002,13067901
GSE126488,GSM3602459,hESC,TRUE,,AI,,,customized: CH1,1,202,993594708,2505234906,12402153
GSE126488,GSM3602460,hESC,TRUE,,AI,,,customized: CH1,1,202,990471478,2510611136,12428768
GSE126488,GSM3602461,hESC,TRUE,,AI,,,customized: CH1,1,202,1055230643,2645399878,13096039
GSE126488,GSM3602462,hESC,TRUE,,AI,,,customized: CH2,1,202,1086231625,2739176964,13560282
GSE126488,GSM3602463,hESC,TRUE,,AI,,,customized: CH2,1,202,1293209808,3269750366,16186883
GSE126488,GSM3602464,hESC,TRUE,,AI,,,customized: CH2,1,202,1190312386,3015432770,14927885
GSE126488,GSM3602465,hESC,TRUE,,AI,,,customized: CH2,1,202,1049142581,2638755896,13063148
GSE126488,GSM3602466,hESC,TRUE,,mTeSR1,,,H9,1,202,1073856253,2712612752,13428776
GSE126488,GSM3602467,hESC,TRUE,,mTeSR1,,,H9,1,202,1428917578,3594842500,17796250
GSE126488,GSM3602468,hESC,TRUE,,mTeSR1,,,H9,1,202,944276955,2384299930,11803465
GSE126488,GSM3602469,hESC,TRUE,,mTeSR1,,,H9,1,202,1005057011,2536287962,12555881
GSE126488,GSM4127826,hESC,TRUE,,AI,,,customized: CH3,1,202,1230133411,3029373396,14996898
GSE126488,GSM4127827,hESC,TRUE,,AI,,,customized: CH3,1,202,1284359039,3171332330,15699665
GSE126488,GSM4127828,hESC,TRUE,,AI,,,customized: CH3,1,202,1683939113,4143826182,20513991
GSE126488,GSM4127830,hESC,TRUE,,AI,,,customized: CH3,1,202,1244424467,2974665332,14726066
GSE126488,GSM4127831,hESC,TRUE,,mTeSR1 laminin,,,H1,1,202,1029410941,2512263294,12436947
GSE126488,GSM4127832,hESC,TRUE,,mTeSR1 laminin,,,H1,1,202,1093512926,2697227018,13352609
GSE126488,GSM4127833,hESC,TRUE,,mTeSR1 laminin,,,H1,1,202,1251363096,3083206598,15263399
GSE126488,GSM4127834,hESC,TRUE,,mTeSR1 laminin,,,H1,1,202,1324379951,3240668628,16042914
GSE126488,GSM4127835,hESC,TRUE,,mTeSR1 laminin,,,H1,1,202,768299447,1825414612,9036706
GSE126488,GSM4127836,hESC,TRUE,,mTeSR1 laminin,,,H9,1,202,1065758928,2549331708,12620454
GSE126488,GSM4127839,hESC,TRUE,,mTeSR1 laminin,,,H9,1,202,1978519691,4853074038,24025119
GSE126488,GSM4127841,hESC,TRUE,,mTeSR1,,,H9,1,202,1296176071,3221504888,15948044
GSE126488,GSM4127843,hESC,TRUE,,mTeSR1,,,H9,1,202,1202117281,2983702408,14770804
GSE126488,GSM4127844,hESC,TRUE,,mTeSR1,,,H9,1,202,948997849,2335950018,11564109
GSE126488,GSM4127842,hESC,TRUE,,mTeSR1,,,H9,1,202,808938322,2010675276,9953838
GSE126488,GSM4127829,hESC,TRUE,,AI,,,customized: CH3,1,202,1550734030,3785612916,18740658
GSE126488,GSM4127837,hESC,TRUE,,mTeSR1 laminin,,,H9,1,202,1753787754,4316832314,21370457
GSE126488,GSM4127840,hESC,TRUE,,mTeSR1 laminin,,,H9,1,202,1210685709,2957250508,14639854
GSE126488,GSM4127838,hESC,TRUE,,mTeSR1 laminin,,,H9,1,202,1333291354,3287996622,16277211
GSE126488,GSM4127845,hESC,TRUE,,mTeSR1,,,H9,1,202,782601629,1888023098,9346649
GSE73211,GSM1888631,hESC,TRUE,,,,,customized: hESC2.1,1,202,6746621564,10517550766,52067083
GSE73211,GSM1888632,hESC,TRUE,,,,,customized: hESC2.2,1,202,6523607511,10190417220,50447610
GSE73211,GSM1888633,hESC,TRUE,,,,,customized: hESC2.3,1,202,6953959409,10866751196,53795798
GSE73211,GSM1888637,hESC,TRUE,,,,,customized: hESC2.6 G12,2,202,5332622455,9076013722,44930761
GSE73211,GSM1888639,hESC,TRUE,,,,,customized: hESC2.6 G13,2,202,5384458470,9116656930,45131965
GSE73211,GSM1888640,hESC,TRUE,,,,,customized: hESC2.6 G5,2,202,4876300046,8110689658,40151929
GSE73211,GSM1888641,hESC,TRUE,,,,,customized: hESC3.1,1,202,5904565532,9493890516,46999458
GSE73211,GSM1888642,hESC,TRUE,,,,,customized: hESC3.2,2,202,5177269011,8388470362,41527081
GSE73211,GSM1888643,hESC,TRUE,,,,,customized: hESC3.3,1,202,7113836133,11448044778,56673489
GSE73211,GSM1888648,hESC,TRUE,,,,,customized: hESC3.6 G15,2,202,4667959524,7663656386,37938893
GSE73211,GSM1888649,hESC,TRUE,,,,,customized: hESC3.6 G2,1,202,6142744608,9998210180,49496090
GSE73211,GSM1888650,hESC,TRUE,,,,,customized: hESC3.6 G3,1,202,6278282119,10215605004,50572302
GSE73211,GSM1888652,hESC,TRUE,,,,,HUES44,1,202,3286522917,5428157534,26872067
GSE73211,GSM1888653,hESC,TRUE,,,,,HUES13,1,202,2244692217,3706284486,18347943
