gse,gsm,srr,srr.avgspotlen,srr.bytes,srr.bases,srr.avgreadcount,stage,is.normal,disease,treatment,maternal.age,developmental.day,cell.line
GSE125616,GSM3578465,SRR8483872,300,367431992,889580400,2965268,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578466,SRR8483873,300,528770438,1239539100,4131797,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578467,SRR8483874,300,512957726,1198304700,3994349,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578468,SRR8483875,300,553679148,1307511000,4358370,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578469,SRR8483876,300,515421859,1231679100,4105597,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578470,SRR8483877,300,395301556,945658200,3152194,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578471,SRR8483878,300,343215042,795176100,2650587,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578472,SRR8483879,300,1024806022,2373944700,7913149,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578473,SRR8483880,300,253442220,594524700,1981749,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578474,SRR8483881,300,294172078,686414400,2288048,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578475,SRR8483882,300,886579119,2027202600,6757342,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578476,SRR8483883,300,562856397,1321466400,4404888,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578477,SRR8483884,300,576034659,1293829200,4312764,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578478,SRR8483885,300,165848882,386954100,1289847,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578479,SRR8483886,300,228170761,540265200,1800884,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578480,SRR8483887,300,360443360,829162500,2763875,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578481,SRR8483888,300,147351516,345583200,1151944,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578482,SRR8483889,300,143735353,332419800,1108066,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578483,SRR8483890,300,196350603,460373700,1534579,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578484,SRR8483891,300,717952423,1769540700,5898469,trophoblast,TRUE,,,,day10 / post-implantation,
GSE125616,GSM3578485,SRR8483892,300,186720034,432453000,1441510,trophoblast,TRUE,,,,day13 / post-implantation,
GSE125616,GSM3578486,SRR8483893,300,270624212,637756200,2125854,trophoblast,TRUE,,,,day14 / post-implantation,
GSE125616,GSM3578487,SRR8483894,300,353161089,841051200,2803504,trophoblast,TRUE,,,,day14 / post-implantation,
GSE125616,GSM3578488,SRR8483895,300,259850760,610395000,2034650,trophoblast,TRUE,,,,day14 / post-implantation,
GSE125616,GSM3578489,SRR8483896,300,370768041,864360000,2881200,trophoblast,TRUE,,,,day14 / post-implantation,
GSE125616,GSM3578490,SRR8483897,300,268951622,640554900,2135183,trophoblast,TRUE,,,,day14 / post-implantation,
GSE125616,GSM3578491,SRR8483898,300,180832166,429867600,1432892,trophoblast,TRUE,,,,day14 / post-implantation,
GSE125616,GSM3578492,SRR8483899,300,521774142,1216944600,4056482,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578493,SRR8483900,300,793251589,1805443200,6018144,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578494,SRR8483901,300,732775413,1651420200,5504734,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578495,SRR8483902,300,892713232,2008850100,6696167,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578496,SRR8483903,300,756672700,1697912700,5659709,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578497,SRR8483904,300,572720952,1293429300,4311431,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578498,SRR8483905,300,981019562,2223812700,7412709,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578499,SRR8483906,300,739007386,1671725700,5572419,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578500,SRR8483907,300,985164536,2229954900,7433183,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578501,SRR8483908,300,843113240,1901861400,6339538,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578502,SRR8483909,300,389933230,875029500,2916765,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578503,SRR8483910,300,1102606012,2654486400,8848288,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578504,SRR8483911,300,772568269,1795501200,5985004,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578505,SRR8483912,300,207328406,467200500,1557335,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578506,SRR8483913,300,428875385,974867100,3249557,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578507,SRR8483914,300,208371810,463622400,1545408,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578508,SRR8483915,300,797609333,1813381800,6044606,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578509,SRR8483916,300,645799463,1462313700,4874379,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578510,SRR8483917,300,605309803,1366473300,4554911,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578511,SRR8483918,300,965433145,2164587600,7215292,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578512,SRR8483919,300,615237685,1384821000,4616070,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578513,SRR8483920,300,264385801,581550900,1938503,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578514,SRR8483921,300,547137165,1241489700,4138299,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578515,SRR8483922,300,955920529,2142492000,7141640,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578516,SRR8483923,300,217925351,494460900,1648203,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578517,SRR8483924,300,757030110,1683715200,5612384,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578518,SRR8483925,300,969162156,2174247300,7247491,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578519,SRR8483926,300,597609716,1373591700,4578639,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578520,SRR8483927,300,697437613,1567582500,5225275,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578521,SRR8483928,300,803076969,1811404200,6038014,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578522,SRR8483929,300,531318425,1189555200,3965184,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578523,SRR8483930,300,925096782,2073581400,6911938,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578524,SRR8483931,300,810494600,1805507700,6018359,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578525,SRR8483932,300,759996400,1725212100,5750707,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578526,SRR8483933,300,439175048,971518800,3238396,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578527,SRR8483934,300,397764768,880407900,2934693,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578528,SRR8483935,300,321871958,728906700,2429689,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578529,SRR8483936,300,653309899,1490643900,4968813,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578530,SRR8483937,300,479120518,1083711600,3612372,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578531,SRR8483938,300,597525783,1358773200,4529244,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578532,SRR8483939,300,511114904,1153718400,3845728,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578533,SRR8483940,300,456385316,1021820100,3406067,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578534,SRR8483941,300,539402319,1205992500,4019975,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578535,SRR8483942,300,422000021,955050300,3183501,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578536,SRR8483943,300,265078717,596906400,1989688,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578537,SRR8483944,300,766466753,1745359800,5817866,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578538,SRR8483945,300,623865278,1415536200,4718454,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578539,SRR8483946,300,391176509,880502100,2935007,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578540,SRR8483947,300,282389254,639031500,2130105,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578541,SRR8483948,300,922303771,2085065400,6950218,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578542,SRR8483949,300,966903092,2205907200,7353024,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578543,SRR8483950,300,305078516,691315200,2304384,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578544,SRR8483951,300,556671080,1264110600,4213702,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578545,SRR8483952,300,679816851,1527065700,5090219,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578546,SRR8483953,300,1068350885,2429467200,8098224,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578547,SRR8483954,300,629239570,1474473300,4914911,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578548,SRR8483955,300,453441625,1085522400,3618408,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578549,SRR8483956,300,143744194,338656800,1128856,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578550,SRR8483957,300,381262506,858521100,2861737,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578551,SRR8483958,300,299515618,678754200,2262514,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578552,SRR8483959,300,513578161,1171368900,3904563,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578553,SRR8483960,300,451006419,1057340100,3524467,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578554,SRR8483961,300,520544889,1199373000,3997910,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578555,SRR8483962,300,687117426,1569603600,5232012,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578556,SRR8483963,300,835086182,1856944800,6189816,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578557,SRR8483964,300,481602452,1091422500,3638075,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578558,SRR8483965,300,89315071,196296600,654322,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578559,SRR8483966,300,623670699,1403846700,4679489,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578560,SRR8483967,300,451923049,1034368800,3447896,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578561,SRR8483968,300,467206995,1054603800,3515346,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578562,SRR8483969,300,333121008,755811300,2519371,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578563,SRR8483970,300,142112093,321852900,1072843,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578564,SRR8483971,300,342223332,765070200,2550234,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578565,SRR8483972,300,275739988,605583600,2018612,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578566,SRR8483973,300,224397727,505518900,1685063,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578567,SRR8483974,300,395957269,888974700,2963249,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578568,SRR8483975,300,432364567,973678800,3245596,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578569,SRR8483976,300,376215332,840881700,2802939,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578570,SRR8483977,300,812269029,1827585600,6091952,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578571,SRR8483978,300,462337046,1042005900,3473353,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578572,SRR8483979,300,593044755,1361134200,4537114,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578573,SRR8483980,300,165811962,374357400,1247858,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578574,SRR8483981,300,402910759,899042100,2996807,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578575,SRR8483982,300,329627998,745418400,2484728,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578576,SRR8483983,300,688988993,1498963800,4996546,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578577,SRR8483984,300,369163488,832905000,2776350,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578578,SRR8483985,300,542420880,1218843600,4062812,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578579,SRR8483986,300,360764099,817364400,2724548,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578580,SRR8483987,300,227539668,508927800,1696426,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578581,SRR8483988,300,358385825,796778100,2655927,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578582,SRR8483989,300,239441667,536220600,1787402,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578583,SRR8483990,300,295525178,662907600,2209692,trophoblast,TRUE,,,,day7 / implantation,
GSE125616,GSM3578584,SRR8483991,300,724059599,1633950000,5446500,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578585,SRR8483992,300,848208538,1909998900,6366663,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578586,SRR8483993,300,631665412,1438068300,4793561,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578587,SRR8483994,300,566550581,1284666900,4282223,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578588,SRR8483995,300,547095113,1259890200,4199634,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578589,SRR8483996,300,715188993,1633801200,5446004,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578590,SRR8483997,300,515226225,1166457300,3888191,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578591,SRR8483998,300,830334445,1892825700,6309419,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578592,SRR8483999,300,687164738,1570307400,5234358,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578593,SRR8484000,300,330681613,755197200,2517324,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578594,SRR8484001,300,680560914,1548744900,5162483,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578595,SRR8484002,300,567554793,1295073000,4316910,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578596,SRR8484003,300,698179214,1599412800,5331376,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578597,SRR8484004,300,570933938,1280520600,4268402,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578598,SRR8484005,300,574643493,1327690200,4425634,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578599,SRR8484006,300,392381629,899812800,2999376,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578600,SRR8484007,300,673220438,1528035300,5093451,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578601,SRR8484008,300,283080527,641179800,2137266,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578602,SRR8484009,300,667340045,1512485100,5041617,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578603,SRR8484010,300,688892667,1572905400,5243018,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578604,SRR8484011,300,773149492,1772552400,5908508,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578605,SRR8484012,300,609289251,1379208600,4597362,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578606,SRR8484013,300,565870204,1281821400,4272738,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578607,SRR8484014,300,521689033,1196091000,3986970,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578608,SRR8484015,300,701204808,1606398000,5354660,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578609,SRR8484016,300,655955509,1482992700,4943309,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578610,SRR8484017,300,415398667,936287100,3120957,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578611,SRR8484018,300,726528167,1650289800,5500966,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578612,SRR8484019,300,629738078,1427280000,4757600,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578613,SRR8484020,300,641581273,1441648500,4805495,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578614,SRR8484021,300,619020352,1391251200,4637504,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578615,SRR8484022,300,740589911,1682076900,5606923,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578616,SRR8484023,300,714460592,1596065700,5320219,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578617,SRR8484024,300,924329844,2087512200,6958374,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578618,SRR8484025,300,833689980,1891424700,6304749,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578619,SRR8484026,300,792364818,1812942600,6043142,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578620,SRR8484027,300,733204846,1668364500,5561215,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578621,SRR8484028,300,890844557,2029308300,6764361,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578622,SRR8484029,300,649498102,1479265500,4930885,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578623,SRR8484030,300,782574096,1778230500,5927435,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578624,SRR8484031,300,376383085,903076800,3010256,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578625,SRR8484032,300,447659618,1078927200,3596424,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578626,SRR8484033,300,528727688,1267971300,4226571,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578627,SRR8484034,300,239809168,574378800,1914596,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578628,SRR8484035,300,339604646,795780600,2652602,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578629,SRR8484036,300,458751769,1107872400,3692908,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578630,SRR8484037,300,670947027,1655623800,5518746,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578631,SRR8484038,300,801747211,1843737300,6145791,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578632,SRR8484039,300,692838349,1584821700,5282739,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578633,SRR8484040,300,582553767,1323105600,4410352,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578634,SRR8484041,300,696053279,1592343900,5307813,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578635,SRR8484042,300,695654436,1638168900,5460563,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578636,SRR8484043,300,496062517,1160642700,3868809,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578637,SRR8484044,300,643349618,1497802500,4992675,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578638,SRR8484045,300,529363419,1219654500,4065515,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578639,SRR8484046,300,662092989,1524980100,5083267,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578640,SRR8484047,300,640225380,1523740800,5079136,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578641,SRR8484048,300,492315134,1159232400,3864108,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578642,SRR8484049,300,524317289,1219653900,4065513,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578643,SRR8484050,300,812554703,1880795400,6269318,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578644,SRR8484051,300,659906187,1549287600,5164292,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578645,SRR8484052,300,745981188,1743442800,5811476,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578646,SRR8484053,300,682472078,1692670500,5642235,trophoblast,TRUE,,,,day8 / implantation,
GSE125616,GSM3578647,SRR8484054,300,759644369,1848281400,6160938,trophoblast,TRUE,,,,day8 / implantation,
